material_id,formula,elements,theoretical,valence_info,VEC_count
mp-1228861,AlNi6Pd,"Al, Ni, Pd",True,"Al: 1 (Valence: 3), Ni: 6 (Valence: 10), Pd: 1 (Valence: 10)",9.125
mp-1078010,YIn5Co,"Co, In, Y",False,"Y: 1 (Valence: 3), In: 5 (Valence: 3), Co: 1 (Valence: 9)",3.857142857142857
mp-1206242,YIn5Rh,"In, Rh, Y",True,"Y: 1 (Valence: 3), In: 5 (Valence: 3), Rh: 1 (Valence: 9)",3.857142857142857
mp-1025313,TiGa5Ni,"Ga, Ni, Ti",True,"Ti: 1 (Valence: 4), Ga: 5 (Valence: 3), Ni: 1 (Valence: 10)",4.142857142857143
mp-1218699,SrCaPb6,"Ca, Pb, Sr",True,"Sr: 1 (Valence: 2), Ca: 1 (Valence: 2), Pb: 6 (Valence: 4)",3.5
mp-1217224,Ti4Co5Ni,"Co, Ni, Ti",True,"Ti: 4 (Valence: 4), Co: 5 (Valence: 9), Ni: 1 (Valence: 10)",7.1
mp-1222137,Mg3HgAu2,"Au, Hg, Mg",True,"Mg: 3 (Valence: 2), Hg: 1 (Valence: 12), Au: 2 (Valence: 11)",6.666666666666667
mp-1216640,TiZnGa2,"Ga, Ti, Zn",True,"Ti: 1 (Valence: 4), Zn: 1 (Valence: 12), Ga: 2 (Valence: 3)",5.5
mp-1221704,MnCoPt2,"Co, Mn, Pt",True,"Mn: 1 (Valence: 7), Co: 1 (Valence: 9), Pt: 2 (Valence: 10)",9.0
mp-1221696,MnFePd6,"Fe, Mn, Pd",True,"Mn: 1 (Valence: 7), Fe: 1 (Valence: 8), Pd: 6 (Valence: 10)",9.375
mp-1221683,Mn6PtRh,"Mn, Pt, Rh",True,"Mn: 6 (Valence: 7), Pt: 1 (Valence: 10), Rh: 1 (Valence: 9)",7.625
mp-1228460,Al4Ni15Sn,"Al, Ni, Sn",True,"Al: 4 (Valence: 3), Ni: 15 (Valence: 10), Sn: 1 (Valence: 4)",8.3
mp-21414,LaIn5Co,"Co, In, La",False,"La: 1 (Valence: 3), In: 5 (Valence: 3), Co: 1 (Valence: 9)",3.857142857142857
mp-1215344,Zr8AgPd3,"Ag, Pd, Zr",True,"Zr: 8 (Valence: 4), Ag: 1 (Valence: 11), Pd: 3 (Valence: 10)",6.083333333333333
mp-1217065,Ti8Cu3Ni,"Cu, Ni, Ti",True,"Ti: 8 (Valence: 4), Cu: 3 (Valence: 11), Ni: 1 (Valence: 10)",6.25
mp-1224867,Ga2FeCo,"Co, Fe, Ga",True,"Ga: 2 (Valence: 3), Fe: 1 (Valence: 8), Co: 1 (Valence: 9)",5.75
mp-1023366,CaYMg6,"Ca, Mg, Y",True,"Ca: 1 (Valence: 2), Y: 1 (Valence: 3), Mg: 6 (Valence: 2)",2.125
mp-1218397,Sr5ZnCd4,"Cd, Sr, Zn",True,"Sr: 5 (Valence: 2), Zn: 1 (Valence: 12), Cd: 4 (Valence: 12)",7.0
mp-1224540,Hf(GaNi4)3,"Ga, Hf, Ni",True,"Hf: 1 (Valence: 4), Ga: 1 (Valence: 3), Ni: 4 (Valence: 10)",7.833333333333333
mp-1025355,ZrGa5Co,"Co, Ga, Zr",True,"Zr: 1 (Valence: 4), Ga: 5 (Valence: 3), Co: 1 (Valence: 9)",4.0
mp-1215360,Zr5Co4Ni,"Co, Ni, Zr",True,"Zr: 5 (Valence: 4), Co: 4 (Valence: 9), Ni: 1 (Valence: 10)",6.6
mp-1216945,TiInPt2,"In, Pt, Ti",True,"Ti: 1 (Valence: 4), In: 1 (Valence: 3), Pt: 2 (Valence: 10)",6.75
mp-1227630,Ca2TlCd,"Ca, Cd, Tl",True,"Ca: 2 (Valence: 2), Tl: 1 (Valence: 3), Cd: 1 (Valence: 12)",4.75
mp-1065753,MnGaFe2,"Fe, Ga, Mn",True,"Mn: 1 (Valence: 7), Ga: 1 (Valence: 3), Fe: 2 (Valence: 8)",6.5
mp-1217020,TiAlFe2,"Al, Fe, Ti",True,"Ti: 1 (Valence: 4), Al: 1 (Valence: 3), Fe: 2 (Valence: 8)",5.75
mp-1215299,ZrInPt2,"In, Pt, Zr",True,"Zr: 1 (Valence: 4), In: 1 (Valence: 3), Pt: 2 (Valence: 10)",6.75
mp-1215329,ZrAl2Zn,"Al, Zn, Zr",True,"Zr: 1 (Valence: 4), Al: 2 (Valence: 3), Zn: 1 (Valence: 12)",5.5
mp-1222965,LaYIn6,"In, La, Y",True,"La: 1 (Valence: 3), Y: 1 (Valence: 3), In: 6 (Valence: 3)",3.0
mp-1188501,Mn3Ga4Ni9,"Ga, Mn, Ni",True,"Mn: 3 (Valence: 7), Ga: 4 (Valence: 3), Ni: 9 (Valence: 10)",7.6875
mp-1217078,Ti2CoNi,"Co, Ni, Ti",True,"Ti: 2 (Valence: 4), Co: 1 (Valence: 9), Ni: 1 (Valence: 10)",6.75
mp-1025191,ScGa5Ni,"Ga, Ni, Sc",True,"Sc: 1 (Valence: 3), Ga: 5 (Valence: 3), Ni: 1 (Valence: 10)",4.0
mp-1221642,MnAl2Co,"Al, Co, Mn",True,"Mn: 1 (Valence: 7), Al: 2 (Valence: 3), Co: 1 (Valence: 9)",5.5
mp-1219262,ScInPd2,"In, Pd, Sc",True,"Sc: 1 (Valence: 3), In: 1 (Valence: 3), Pd: 2 (Valence: 10)",6.5
mp-1103036,Y2Ga8Co,"Co, Ga, Y",False,"Y: 2 (Valence: 3), Ga: 8 (Valence: 3), Co: 1 (Valence: 9)",3.5454545454545454
mp-1221720,MnAlIr2,"Al, Ir, Mn",True,"Mn: 1 (Valence: 7), Al: 1 (Valence: 3), Ir: 2 (Valence: 9)",7.0
mp-1217040,TiAlPd2,"Al, Pd, Ti",True,"Ti: 1 (Valence: 4), Al: 1 (Valence: 3), Pd: 2 (Valence: 10)",6.75
mp-1217009,TiAl2Zn,"Al, Ti, Zn",True,"Ti: 1 (Valence: 4), Al: 2 (Valence: 3), Zn: 1 (Valence: 12)",5.5
mp-1228908,Al2CoRu,"Al, Co, Ru",True,"Al: 2 (Valence: 3), Co: 1 (Valence: 9), Ru: 1 (Valence: 8)",5.75
mp-1224981,FeCuPt2,"Cu, Fe, Pt",True,"Fe: 1 (Valence: 8), Cu: 1 (Valence: 11), Pt: 2 (Valence: 10)",9.75
mp-1227698,Ca2TlIn,"Ca, In, Tl",True,"Ca: 2 (Valence: 2), Tl: 1 (Valence: 3), In: 1 (Valence: 3)",2.5
mp-1227313,BiPd6Pb,"Bi, Pb, Pd",True,"Bi: 1 (Valence: 5), Pd: 6 (Valence: 10), Pb: 1 (Valence: 4)",8.625
mp-1217096,Ti2FeCu,"Cu, Fe, Ti",True,"Ti: 2 (Valence: 4), Fe: 1 (Valence: 8), Cu: 1 (Valence: 11)",6.75
mp-1228426,Al2NiPt,"Al, Ni, Pt",True,"Al: 2 (Valence: 3), Ni: 1 (Valence: 10), Pt: 1 (Valence: 10)",6.5
mp-1221985,MgCdAg2,"Ag, Cd, Mg",True,"Mg: 1 (Valence: 2), Cd: 1 (Valence: 12), Ag: 2 (Valence: 11)",9.0
mp-1221549,MnSnPd2,"Mn, Pd, Sn",True,"Mn: 1 (Valence: 7), Sn: 1 (Valence: 4), Pd: 2 (Valence: 10)",7.75
mp-1215524,ZnCdAu2,"Au, Cd, Zn",True,"Zn: 1 (Valence: 12), Cd: 1 (Valence: 12), Au: 2 (Valence: 11)",11.5
mp-1228912,AlCuPd2,"Al, Cu, Pd",True,"Al: 1 (Valence: 3), Cu: 1 (Valence: 11), Pd: 2 (Valence: 10)",8.5
mp-1217087,Ti2AlCr,"Al, Cr, Ti",True,"Ti: 2 (Valence: 4), Al: 1 (Valence: 3), Cr: 1 (Valence: 6)",4.25
mp-1225771,Cu3PdAu4,"Au, Cu, Pd",True,"Cu: 3 (Valence: 11), Pd: 1 (Valence: 10), Au: 4 (Valence: 11)",10.875
mp-1216005,YAgSn2,"Ag, Sn, Y",True,"Y: 1 (Valence: 3), Ag: 1 (Valence: 11), Sn: 2 (Valence: 4)",5.5
mp-1065359,GaFeNi2,"Fe, Ga, Ni",True,"Ga: 1 (Valence: 3), Fe: 1 (Valence: 8), Ni: 2 (Valence: 10)",7.75
mp-1221740,MnAlNi6,"Al, Mn, Ni",True,"Mn: 1 (Valence: 7), Al: 1 (Valence: 3), Ni: 6 (Valence: 10)",8.75
mp-1224702,Fe2PtRh,"Fe, Pt, Rh",True,"Fe: 2 (Valence: 8), Pt: 1 (Valence: 10), Rh: 1 (Valence: 9)",8.75
mp-13463,FeNiPt2,"Fe, Ni, Pt",False,"Fe: 1 (Valence: 8), Ni: 1 (Valence: 10), Pt: 2 (Valence: 10)",9.5
mp-1228840,AlVNi2,"Al, Ni, V",True,"Al: 1 (Valence: 3), V: 1 (Valence: 5), Ni: 2 (Valence: 10)",7.0
mp-1228816,AlVFe2,"Al, Fe, V",True,"Al: 1 (Valence: 3), V: 1 (Valence: 5), Fe: 2 (Valence: 8)",6.0
mp-1224947,FeNiPt6,"Fe, Ni, Pt",True,"Fe: 1 (Valence: 8), Ni: 1 (Valence: 10), Pt: 6 (Valence: 10)",9.75
mp-1222004,MgSc5Al4,"Al, Mg, Sc",True,"Mg: 1 (Valence: 2), Sc: 5 (Valence: 3), Al: 4 (Valence: 3)",2.9
mp-1228918,AlGaNi6,"Al, Ga, Ni",True,"Al: 1 (Valence: 3), Ga: 1 (Valence: 3), Ni: 6 (Valence: 10)",8.25
mp-1022804,SrYMg6,"Mg, Sr, Y",True,"Sr: 1 (Valence: 2), Y: 1 (Valence: 3), Mg: 6 (Valence: 2)",2.125
mp-1221718,MnAlPd2,"Al, Mn, Pd",True,"Mn: 1 (Valence: 7), Al: 1 (Valence: 3), Pd: 2 (Valence: 10)",7.5
mp-1224506,Hf(AlNi4)3,"Al, Hf, Ni",True,"Hf: 1 (Valence: 4), Al: 1 (Valence: 3), Ni: 4 (Valence: 10)",7.833333333333333
mp-1215362,ZrInAu2,"Au, In, Zr",True,"Zr: 1 (Valence: 4), In: 1 (Valence: 3), Au: 2 (Valence: 11)",7.25
mp-1229039,Al3ZnNi12,"Al, Ni, Zn",True,"Al: 3 (Valence: 3), Zn: 1 (Valence: 12), Ni: 12 (Valence: 10)",8.8125
mp-1228914,Al4CrNi15,"Al, Cr, Ni",True,"Al: 4 (Valence: 3), Cr: 1 (Valence: 6), Ni: 15 (Valence: 10)",8.4
mp-1222015,MgCdAu2,"Au, Cd, Mg",True,"Mg: 1 (Valence: 2), Cd: 1 (Valence: 12), Au: 2 (Valence: 11)",9.0
mp-1025193,HfGa5Co,"Co, Ga, Hf",True,"Hf: 1 (Valence: 4), Ga: 5 (Valence: 3), Co: 1 (Valence: 9)",4.0
mp-1228893,AlGaCo2,"Al, Co, Ga",True,"Al: 1 (Valence: 3), Ga: 1 (Valence: 3), Co: 2 (Valence: 9)",6.0
mp-1227562,Ca4Cd3Au,"Au, Ca, Cd",True,"Ca: 4 (Valence: 2), Cd: 3 (Valence: 12), Au: 1 (Valence: 11)",6.875
mp-1216917,TiInNi2,"In, Ni, Ti",True,"Ti: 1 (Valence: 4), In: 1 (Valence: 3), Ni: 2 (Valence: 10)",6.75
mp-1228506,Al4VNi15,"Al, Ni, V",True,"Al: 4 (Valence: 3), V: 1 (Valence: 5), Ni: 15 (Valence: 10)",8.35
mp-1215354,ZrInPd2,"In, Pd, Zr",True,"Zr: 1 (Valence: 4), In: 1 (Valence: 3), Pd: 2 (Valence: 10)",6.75
mp-1225169,Ga2FeNi9,"Fe, Ga, Ni",True,"Ga: 2 (Valence: 3), Fe: 1 (Valence: 8), Ni: 9 (Valence: 10)",8.666666666666666
mp-1221629,MnGaRh2,"Ga, Mn, Rh",True,"Mn: 1 (Valence: 7), Ga: 1 (Valence: 3), Rh: 2 (Valence: 9)",7.0
mp-1215335,ZrAlAu2,"Al, Au, Zr",True,"Zr: 1 (Valence: 4), Al: 1 (Valence: 3), Au: 2 (Valence: 11)",7.25
mp-1216672,TiZnNi2,"Ni, Ti, Zn",True,"Ti: 1 (Valence: 4), Zn: 1 (Valence: 12), Ni: 2 (Valence: 10)",9.0
mp-1023329,CaMg6Zr,"Ca, Mg, Zr",True,"Ca: 1 (Valence: 2), Mg: 6 (Valence: 2), Zr: 1 (Valence: 4)",2.25
mp-1228910,Al2FeNi,"Al, Fe, Ni",True,"Al: 2 (Valence: 3), Fe: 1 (Valence: 8), Ni: 1 (Valence: 10)",6.0
mp-1208621,SrGa4Au3,"Au, Ga, Sr",True,"Sr: 1 (Valence: 2), Ga: 4 (Valence: 3), Au: 3 (Valence: 11)",5.875
mp-1216677,Tl4Pd15Pb,"Pb, Pd, Tl",True,"Tl: 4 (Valence: 3), Pd: 15 (Valence: 10), Pb: 1 (Valence: 4)",8.3
mp-1220743,Nb(GaNi4)3,"Ga, Nb, Ni",True,"Nb: 1 (Valence: 5), Ga: 1 (Valence: 3), Ni: 4 (Valence: 10)",8.0
mp-604613,La2Ga12Ni,"Ga, La, Ni",False,"La: 2 (Valence: 3), Ga: 12 (Valence: 3), Ni: 1 (Valence: 10)",3.466666666666667
mp-638226,La2Ga12Pd,"Ga, La, Pd",False,"La: 2 (Valence: 3), Ga: 12 (Valence: 3), Pd: 1 (Valence: 10)",3.466666666666667
mp-1204657,K8Tl10Zn,"K, Tl, Zn",False,"K: 8 (Valence: 1), Tl: 10 (Valence: 3), Zn: 1 (Valence: 12)",2.6315789473684212
mp-1214887,Al7Cu2Rh,"Al, Cu, Rh",True,"Al: 7 (Valence: 3), Cu: 2 (Valence: 11), Rh: 1 (Valence: 9)",5.2
mp-4689,Al7FeCu2,"Al, Cu, Fe",False,"Al: 7 (Valence: 3), Fe: 1 (Valence: 8), Cu: 2 (Valence: 11)",5.1
mp-17856,Al7CoCu2,"Al, Co, Cu",False,"Al: 7 (Valence: 3), Co: 1 (Valence: 9), Cu: 2 (Valence: 11)",5.2
mp-1214866,Al7Cu2Ru,"Al, Cu, Ru",True,"Al: 7 (Valence: 3), Cu: 2 (Valence: 11), Ru: 1 (Valence: 8)",5.1
mp-1079822,Hf2InPd2,"Hf, In, Pd",False,"Hf: 2 (Valence: 4), In: 1 (Valence: 3), Pd: 2 (Valence: 10)",6.2
mp-19906,Zr2InNi2,"In, Ni, Zr",False,"Zr: 2 (Valence: 4), In: 1 (Valence: 3), Ni: 2 (Valence: 10)",6.2
mp-22150,Zr2InCo2,"Co, In, Zr",False,"Zr: 2 (Valence: 4), In: 1 (Valence: 3), Co: 2 (Valence: 9)",5.8
mp-1079489,Zr2InAu2,"Au, In, Zr",False,"Zr: 2 (Valence: 4), In: 1 (Valence: 3), Au: 2 (Valence: 11)",6.6
mp-20907,La2InRh2,"In, La, Rh",False,"La: 2 (Valence: 3), In: 1 (Valence: 3), Rh: 2 (Valence: 9)",5.4
mp-1205744,Y2MgGa2,"Ga, Mg, Y",True,"Y: 2 (Valence: 3), Mg: 1 (Valence: 2), Ga: 2 (Valence: 3)",2.8
mp-574369,La2InCu2,"Cu, In, La",False,"La: 2 (Valence: 3), In: 1 (Valence: 3), Cu: 2 (Valence: 11)",6.2
mp-646507,Hf2Ni2Sn,"Hf, Ni, Sn",False,"Hf: 2 (Valence: 4), Ni: 2 (Valence: 10), Sn: 1 (Valence: 4)",6.4
mp-1078810,Sc2SnAu2,"Au, Sc, Sn",False,"Sc: 2 (Valence: 3), Sn: 1 (Valence: 4), Au: 2 (Valence: 11)",6.4
mp-1079576,Y2InNi2,"In, Ni, Y",False,"Y: 2 (Valence: 3), In: 1 (Valence: 3), Ni: 2 (Valence: 10)",5.8
mp-13570,Mg(ScGa)2,"Ga, Mg, Sc",False,"Mg: 1 (Valence: 2), Sc: 1 (Valence: 3), Ga: 1 (Valence: 3)",2.6666666666666665
mp-1211998,LaIn2Cu9,"Cu, In, La",True,"La: 1 (Valence: 3), In: 2 (Valence: 3), Cu: 9 (Valence: 11)",9.0
mp-20723,Ca2PbAu2,"Au, Ca, Pb",False,"Ca: 2 (Valence: 2), Pb: 1 (Valence: 4), Au: 2 (Valence: 11)",6.0
mp-13429,La2CdRh2,"Cd, La, Rh",False,"La: 2 (Valence: 3), Cd: 1 (Valence: 12), Rh: 2 (Valence: 9)",7.2
mp-20301,La2Pd2Pb,"La, Pb, Pd",False,"La: 2 (Valence: 3), Pd: 2 (Valence: 10), Pb: 1 (Valence: 4)",6.0
mp-1190573,CaCd2Cu9,"Ca, Cd, Cu",False,"Ca: 1 (Valence: 2), Cd: 2 (Valence: 12), Cu: 9 (Valence: 11)",10.416666666666666
mp-3363,Sc2Ni2Sn,"Ni, Sc, Sn",False,"Sc: 2 (Valence: 3), Ni: 2 (Valence: 10), Sn: 1 (Valence: 4)",6.0
mp-11086,La2MgCu2,"Cu, La, Mg",False,"La: 2 (Valence: 3), Mg: 1 (Valence: 2), Cu: 2 (Valence: 11)",6.0
mp-13416,Sc2InNi2,"In, Ni, Sc",False,"Sc: 2 (Valence: 3), In: 1 (Valence: 3), Ni: 2 (Valence: 10)",5.8
mp-1189728,La7ZnNi2,"La, Ni, Zn",False,"La: 7 (Valence: 3), Zn: 1 (Valence: 12), Ni: 2 (Valence: 10)",5.3
mp-1079112,Y2InPd2,"In, Pd, Y",False,"Y: 2 (Valence: 3), In: 1 (Valence: 3), Pd: 2 (Valence: 10)",5.8
mp-1205454,Hf2InNi2,"Hf, In, Ni",False,"Hf: 2 (Valence: 4), In: 1 (Valence: 3), Ni: 2 (Valence: 10)",6.2
mp-569331,Li(Sn3Pd)2,"Li, Pd, Sn",True,"Li: 1 (Valence: 1), Sn: 3 (Valence: 4), Pd: 1 (Valence: 10)",4.6
mp-1078544,Sc2InCu2,"Cu, In, Sc",False,"Sc: 2 (Valence: 3), In: 1 (Valence: 3), Cu: 2 (Valence: 11)",6.2
mp-1079508,Y2InCu2,"Cu, In, Y",False,"Y: 2 (Valence: 3), In: 1 (Valence: 3), Cu: 2 (Valence: 11)",6.2
mp-1205864,Y2CdCu2,"Cd, Cu, Y",True,"Y: 2 (Valence: 3), Cd: 1 (Valence: 12), Cu: 2 (Valence: 11)",8.0
mp-1205518,Y2MgPd2,"Mg, Pd, Y",True,"Y: 2 (Valence: 3), Mg: 1 (Valence: 2), Pd: 2 (Valence: 10)",5.6
mp-1095144,La2InNi2,"In, La, Ni",False,"La: 2 (Valence: 3), In: 1 (Valence: 3), Ni: 2 (Valence: 10)",5.8
mp-1079933,Y2InAu2,"Au, In, Y",False,"Y: 2 (Valence: 3), In: 1 (Valence: 3), Au: 2 (Valence: 11)",6.2
mp-4952,La2MgNi2,"La, Mg, Ni",False,"La: 2 (Valence: 3), Mg: 1 (Valence: 2), Ni: 2 (Valence: 10)",5.6
mp-1087240,La2InPd2,"In, La, Pd",False,"La: 2 (Valence: 3), In: 1 (Valence: 3), Pd: 2 (Valence: 10)",5.8
mp-1207248,La2CdAu2,"Au, Cd, La",True,"La: 2 (Valence: 3), Cd: 1 (Valence: 12), Au: 2 (Valence: 11)",8.0
mp-1206250,La2CdPd2,"Cd, La, Pd",True,"La: 2 (Valence: 3), Cd: 1 (Valence: 12), Pd: 2 (Valence: 10)",7.6
mp-1211217,Li6Al13Cu8,"Al, Cu, Li",True,"Li: 6 (Valence: 1), Al: 13 (Valence: 3), Cu: 8 (Valence: 11)",4.925925925925926
mp-1191038,LaIn2Ni9,"In, La, Ni",False,"La: 1 (Valence: 3), In: 2 (Valence: 3), Ni: 9 (Valence: 10)",8.25
mp-21508,Y2Pd2Pb,"Pb, Pd, Y",False,"Y: 2 (Valence: 3), Pd: 2 (Valence: 10), Pb: 1 (Valence: 4)",6.0
mp-20146,Zr2Ni2Sn,"Ni, Sn, Zr",False,"Zr: 2 (Valence: 4), Ni: 2 (Valence: 10), Sn: 1 (Valence: 4)",6.4
mp-754185,Y2MgNi2,"Mg, Ni, Y",True,"Y: 2 (Valence: 3), Mg: 1 (Valence: 2), Ni: 2 (Valence: 10)",5.6
mp-4901,Y2MgCu2,"Cu, Mg, Y",False,"Y: 2 (Valence: 3), Mg: 1 (Valence: 2), Cu: 2 (Valence: 11)",6.0
mp-672335,YIn2Ni9,"In, Ni, Y",False,"Y: 1 (Valence: 3), In: 2 (Valence: 3), Ni: 9 (Valence: 10)",8.25
mp-1198240,La5(Sn5Ir2)2,"Ir, La, Sn",False,"La: 5 (Valence: 3), Sn: 5 (Valence: 4), Ir: 2 (Valence: 9)",4.416666666666667
mp-1092301,La(GaPd)2,"Ga, La, Pd",False,"La: 1 (Valence: 3), Ga: 1 (Valence: 3), Pd: 1 (Valence: 10)",5.333333333333333
mp-636264,La(CuSn)2,"Cu, La, Sn",False,"La: 1 (Valence: 3), Cu: 1 (Valence: 11), Sn: 1 (Valence: 4)",6.0
mp-13920,Ba(ZnSn)2,"Ba, Sn, Zn",False,"Ba: 1 (Valence: 2), Zn: 1 (Valence: 12), Sn: 1 (Valence: 4)",6.0
mp-1078401,LaBi2Au,"Au, Bi, La",False,"La: 1 (Valence: 3), Bi: 2 (Valence: 5), Au: 1 (Valence: 11)",6.0
mp-1078717,La(NiSn)2,"La, Ni, Sn",False,"La: 1 (Valence: 3), Ni: 1 (Valence: 10), Sn: 1 (Valence: 4)",5.666666666666667
mp-29622,Ba(MgSn)2,"Ba, Mg, Sn",False,"Ba: 1 (Valence: 2), Mg: 1 (Valence: 2), Sn: 1 (Valence: 4)",2.6666666666666665
mp-1095149,LiLaBi2,"Bi, La, Li",False,"Li: 1 (Valence: 1), La: 1 (Valence: 3), Bi: 2 (Valence: 5)",3.5
mp-1080779,YZnSn2,"Sn, Y, Zn",False,"Y: 1 (Valence: 3), Zn: 1 (Valence: 12), Sn: 2 (Valence: 4)",5.75
mp-773137,KCaBi,"Bi, Ca, K",True,"K: 1 (Valence: 1), Ca: 1 (Valence: 2), Bi: 1 (Valence: 5)",2.6666666666666665
mp-638690,Li2Y5In9,"In, Li, Y",False,"Li: 2 (Valence: 1), Y: 5 (Valence: 3), In: 9 (Valence: 3)",2.75
mp-2647002,NaZnBi,"Bi, Na, Zn",True,"Na: 1 (Valence: 1), Zn: 1 (Valence: 12), Bi: 1 (Valence: 5)",6.0
mp-20452,Ba(MgPb)2,"Ba, Mg, Pb",False,"Ba: 1 (Valence: 2), Mg: 1 (Valence: 2), Pb: 1 (Valence: 4)",2.6666666666666665
mp-1079764,La(AlPd)2,"Al, La, Pd",False,"La: 1 (Valence: 3), Al: 1 (Valence: 3), Pd: 1 (Valence: 10)",5.333333333333333
mp-1078411,Sr(SnAu)2,"Au, Sn, Sr",False,"Sr: 1 (Valence: 2), Sn: 1 (Valence: 4), Au: 1 (Valence: 11)",5.666666666666667
mp-1087238,Y(CuSn)2,"Cu, Sn, Y",False,"Y: 1 (Valence: 3), Cu: 1 (Valence: 11), Sn: 1 (Valence: 4)",6.0
mp-1078567,Sr(BiPd)2,"Bi, Pd, Sr",False,"Sr: 1 (Valence: 2), Bi: 1 (Valence: 5), Pd: 1 (Valence: 10)",5.666666666666667
mp-1019105,KMgBi,"Bi, K, Mg",False,"K: 1 (Valence: 1), Mg: 1 (Valence: 2), Bi: 1 (Valence: 5)",2.6666666666666665
mp-18142,Ca(Al5Cr)2,"Al, Ca, Cr",False,"Ca: 1 (Valence: 2), Al: 5 (Valence: 3), Cr: 1 (Valence: 6)",3.2857142857142856
mp-1079278,Sr(AlAu)2,"Al, Au, Sr",False,"Sr: 1 (Valence: 2), Al: 1 (Valence: 3), Au: 1 (Valence: 11)",5.333333333333333
mp-12780,Sr(GaAu)2,"Au, Ga, Sr",False,"Sr: 1 (Valence: 2), Ga: 1 (Valence: 3), Au: 1 (Valence: 11)",5.333333333333333
mp-646110,Y14(InRh)3,"In, Rh, Y",False,"Y: 14 (Valence: 3), In: 1 (Valence: 3), Rh: 1 (Valence: 9)",3.375
mp-1188079,Zr2InNi2,"In, Ni, Zr",True,"Zr: 2 (Valence: 4), In: 1 (Valence: 3), Ni: 2 (Valence: 10)",6.2
mp-1209036,Sc2SnAu2,"Au, Sc, Sn",True,"Sc: 2 (Valence: 3), Sn: 1 (Valence: 4), Au: 2 (Valence: 11)",6.4
mp-1207424,Zr2InAu2,"Au, In, Zr",True,"Zr: 2 (Valence: 4), In: 1 (Valence: 3), Au: 2 (Valence: 11)",6.6
mp-602268,Zr2In5Ni,"In, Ni, Zr",False,"Zr: 2 (Valence: 4), In: 5 (Valence: 3), Ni: 1 (Valence: 10)",4.125
mp-1104609,Ba(Cd2Pt)2,"Ba, Cd, Pt",False,"Ba: 1 (Valence: 2), Cd: 2 (Valence: 12), Pt: 1 (Valence: 10)",9.0
mp-510041,Hf2Ni2Sn,"Hf, Ni, Sn",False,"Hf: 2 (Valence: 4), Ni: 2 (Valence: 10), Sn: 1 (Valence: 4)",6.4
mp-632502,Zr2InNi2,"In, Ni, Zr",True,"Zr: 2 (Valence: 4), In: 1 (Valence: 3), Ni: 2 (Valence: 10)",6.2
mp-1208923,Sr(TlHg)2,"Hg, Sr, Tl",True,"Sr: 1 (Valence: 2), Tl: 1 (Valence: 3), Hg: 1 (Valence: 12)",5.666666666666667
mp-3392,Ba(TlHg)2,"Ba, Hg, Tl",False,"Ba: 1 (Valence: 2), Tl: 1 (Valence: 3), Hg: 1 (Valence: 12)",5.666666666666667
mp-669575,Hf2InNi2,"Hf, In, Ni",True,"Hf: 2 (Valence: 4), In: 1 (Valence: 3), Ni: 2 (Valence: 10)",6.2
mp-680530,BiPtPb3,"Bi, Pb, Pt",False,"Bi: 1 (Valence: 5), Pt: 1 (Valence: 10), Pb: 3 (Valence: 4)",5.4
mp-1105850,Y2SnAu2,"Au, Sn, Y",False,"Y: 2 (Valence: 3), Sn: 1 (Valence: 4), Au: 2 (Valence: 11)",6.4
mp-1212691,Hf2InPd2,"Hf, In, Pd",True,"Hf: 2 (Valence: 4), In: 1 (Valence: 3), Pd: 2 (Valence: 10)",6.2
mp-1209388,Sc2InAu2,"Au, In, Sc",True,"Sc: 2 (Valence: 3), In: 1 (Valence: 3), Au: 2 (Valence: 11)",6.2
mp-510040,Zr2Ni2Sn,"Ni, Sn, Zr",False,"Zr: 2 (Valence: 4), Ni: 2 (Valence: 10), Sn: 1 (Valence: 4)",6.4
mp-568580,Na10(Ga2Sn)3,"Ga, Na, Sn",False,"Na: 10 (Valence: 1), Ga: 2 (Valence: 3), Sn: 1 (Valence: 4)",1.5384615384615385
mp-1104117,Sr(Cd2Pt)2,"Cd, Pt, Sr",False,"Sr: 1 (Valence: 2), Cd: 2 (Valence: 12), Pt: 1 (Valence: 10)",9.0
mp-1209130,Sc2InPd2,"In, Pd, Sc",True,"Sc: 2 (Valence: 3), In: 1 (Valence: 3), Pd: 2 (Valence: 10)",5.8
mp-1214261,BiPb3Au,"Au, Bi, Pb",True,"Bi: 1 (Valence: 5), Pb: 3 (Valence: 4), Au: 1 (Valence: 11)",5.6
mp-20339,Ti2InNi2,"In, Ni, Ti",False,"Ti: 2 (Valence: 4), In: 1 (Valence: 3), Ni: 2 (Valence: 10)",6.2
mp-1185055,Hf2InNi2,"Hf, In, Ni",True,"Hf: 2 (Valence: 4), In: 1 (Valence: 3), Ni: 2 (Valence: 10)",6.2
mp-1212597,Hf2InCu2,"Cu, Hf, In",True,"Hf: 2 (Valence: 4), In: 1 (Valence: 3), Cu: 2 (Valence: 11)",6.6
mp-21875,Y4GaCo4,"Co, Ga, Y",False,"Y: 4 (Valence: 3), Ga: 1 (Valence: 3), Co: 4 (Valence: 9)",5.666666666666667
mp-1215988,YGaAg,"Ag, Ga, Y",True,"Y: 1 (Valence: 3), Ga: 1 (Valence: 3), Ag: 1 (Valence: 11)",5.666666666666667
