material_id,formula,elements,theoretical,valence_info
mp-581920,La13Cd58,"Cd, La",False,
mp-1007758,HfCd,"Cd, Hf",False,
mp-1018156,Hf2Cd,"Cd, Hf",False,
mp-1199295,Cd41Ir8,"Cd, Ir",False,
mp-1183641,Cd3Pt,"Cd, Pt",True,
mp-1194,CdPt,"Cd, Pt",False,
mp-1183654,Cd3Pt,"Cd, Pt",True,
mp-866022,CdPt3,"Cd, Pt",True,
mp-1067236,CdPt3,"Cd, Pt",False,
mp-1404,CdAu,"Au, Cd",False,
mp-2757,CdAu,"Au, Cd",False,
mp-30370,Cd3Au,"Au, Cd",False,
mp-16886,CdAu,"Au, Cd",False,
mp-1226718,CdAu,"Au, Cd",True,
mp-1183643,CdAu3,"Au, Cd",True,
mp-865144,CdAu3,"Au, Cd",True,
mp-30371,Cd5Au3,"Au, Cd",False,
mp-1264,CdAu3,"Au, Cd",False,
mp-1193415,Cd8Au5,"Au, Cd",False,
mp-11299,Cd2Hg,"Cd, Hg",False,
mp-1183661,Cd3Hg,"Cd, Hg",True,
mp-1226878,Cd3Hg,"Cd, Hg",True,
mp-1226757,CdHg2,"Cd, Hg",True,
mp-30488,CdHg2,"Cd, Hg",False,
mp-1183639,CdHg3,"Cd, Hg",True,
mp-1183652,CdHg3,"Cd, Hg",True,
mp-1183650,CdHg3,"Cd, Hg",True,
mp-1187555,Tl3Cd,"Cd, Tl",True,
mp-1187513,Tl3Cd,"Cd, Tl",True,
mp-979269,Tl3Cd,"Cd, Tl",True,
mp-1183663,Cd3Pb,"Cd, Pb",True,
mp-1183660,CdPb3,"Cd, Pb",True,
mp-1183657,CdBi3,"Bi, Cd",True,
mp-1183629,CdBi3,"Bi, Cd",True,
mp-1183658,Cd3Bi,"Bi, Cd",True,
mp-1224025,In3Sn,"In, Sn",True,
mp-1184894,In3Sn,"In, Sn",True,
mp-542339,CsIn3,"Cs, In",False,
mp-567752,Cs2In3,"Cs, In",False,
mp-1102396,Ba2In,"Ba, In",False,
mp-31509,BaIn,"Ba, In",False,
mp-22141,BaIn2,"Ba, In",False,
mp-22687,BaIn4,"Ba, In",False,
mp-1105101,Ba9In4,"Ba, In",False,
mp-20760,La2In,"In, La",False,
mp-20909,La3In,"In, La",False,
mp-20582,LaIn,"In, La",False,
mp-22282,LaIn2,"In, La",False,
mp-20729,LaIn3,"In, La",False,
mp-22050,Hf2In5,"Hf, In",False,
mp-1105078,Hf3In4,"Hf, In",False,
mp-22812,In2Ir,"In, Ir",False,
mp-630976,In3Ir,"In, Ir",False,
mp-636498,In3Ir,"In, Ir",False,
mp-510438,InPt,"In, Pt",False,
mp-22682,In2Pt,"In, Pt",False,
mp-1069815,In3Pt2,"In, Pt",False,
mp-1223755,InPt2,"In, Pt",True,
mp-22075,In7Pt3,"In, Pt",False,
mp-510439,In2Pt3,"In, Pt",False,
mp-20516,InPt3,"In, Pt",False,
mp-1224298,In3Pt4,"In, Pt",True,
mp-1223977,In5Pt11,"In, Pt",True,
mp-571060,In9Pt13,"In, Pt",False,
mp-22154,In2Au,"Au, In",False,
mp-569683,InAu3,"Au, In",False,
mp-1206431,In2Au3,"Au, In",True,
mp-1017579,In2Au3,"Au, In",False,
mp-567550,In3Au7,"Au, In",False,
mp-680545,In4Au9,"Au, In",False,
mp-510099,In3Au10,"Au, In",False,
mp-1184933,In3Hg,"Hg, In",True,
mp-20132,InHg,"Hg, In",False,
mp-1223650,InHg3,"Hg, In",True,
mp-1184789,InHg3,"Hg, In",True,
mp-1216611,TlIn3,"In, Tl",True,
mp-1187827,TlIn3,"In, Tl",True,
mp-1216527,TlIn,"In, Tl",True,
mp-1187742,TlIn3,"In, Tl",True,
mp-1187638,Tl3In,"In, Tl",True,
mp-1216558,Tl3In,"In, Tl",True,
mp-1223890,In4Pb,"In, Pb",True,
mp-1184932,In3Pb,"In, Pb",True,
mp-1184798,InPb,"In, Pb",True,
mp-1184921,In3Pb,"In, Pb",True,
mp-1223654,InPb,"In, Pb",True,
mp-1223901,InBi3,"Bi, In",True,
mp-1001833,InBi,"Bi, In",True,
mp-23313,InBi,"Bi, In",False,
mp-23188,In2Bi,"Bi, In",False,
mp-1223757,In2Bi,"Bi, In",True,
mp-1223979,In2Bi,"Bi, In",True,
mp-1184488,In3Bi,"Bi, In",True,
mp-1223990,In4Bi,"Bi, In",True,
mp-23180,In5Bi3,"Bi, In",False,
mp-11055,CsSn,"Cs, Sn",False,
mp-571056,CsSn,"Cs, Sn",False,
mp-865565,CsSn3,"Cs, Sn",True,
mp-2496,Cs4Sn23,"Cs, Sn",False,
mp-1981,Ba2Sn,"Ba, Sn",False,
mp-872,BaSn,"Ba, Sn",False,
mp-567510,BaSn2,"Ba, Sn",True,
mp-1190176,Ba3Sn2,"Ba, Sn",False,
mp-17325,Ba5Sn3,"Ba, Sn",False,
mp-7759,BaSn3,"Ba, Sn",False,
mp-18636,Ba3Sn5,"Ba, Sn",False,
mp-571353,BaSn5,"Ba, Sn",False,
mp-1018047,LaSn,"La, Sn",False,
mp-633,LaSn3,"La, Sn",False,
mp-1077735,LaSn2,"La, Sn",False,
mp-1105069,La2Sn5,"La, Sn",False,
mp-1211329,La2Sn3,"La, Sn",True,
mp-1188370,La3Sn5,"La, Sn",False,
mp-976378,La3Sn4,"La, Sn",False,
mp-1681,La3Sn,"La, Sn",False,
mp-1079273,La3Sn7,"La, Sn",False,
mp-30757,La5Sn4,"La, Sn",False,
mp-510494,La5Sn3,"La, Sn",False,
mp-1105908,La5Sn3,"La, Sn",False,
mp-1181275,La11Sn10,"La, Sn",True,
mp-21328,HfSn,"Hf, Sn",False,
mp-1079810,HfSn2,"Hf, Sn",False,
mp-1184676,Hf3Sn,"Hf, Sn",True,
mp-1184558,Hf3Sn,"Hf, Sn",True,
mp-1184633,Hf3Sn,"Hf, Sn",True,
mp-510691,Hf5Sn4,"Hf, Sn",False,
mp-21104,Hf5Sn3,"Hf, Sn",False,
mp-567982,TaSn2,"Sn, Ta",False,
mp-30871,Ta3Sn,"Sn, Ta",False,
mp-2729,Sn7Os3,"Os, Sn",False,
mp-1209264,Sn17Os4,"Os, Sn",True,
mp-2083,Sn2Ir,"Ir, Sn",False,
mp-20033,SnIr,"Ir, Sn",False,
mp-31277,Sn4Ir,"Ir, Sn",False,
mp-1080586,Sn4Ir,"Ir, Sn",False,
mp-22040,Sn7Ir3,"Ir, Sn",False,
mp-20466,Sn7Ir5,"Ir, Sn",False,
mp-19962,Sn2Pt,"Pt, Sn",False,
mp-20662,Sn4Pt,"Pt, Sn",False,
mp-19856,SnPt,"Pt, Sn",False,
mp-30846,Sn3Pt2,"Pt, Sn",False,
mp-20971,SnPt3,"Pt, Sn",False,
mp-1462,Sn2Au,"Au, Sn",False,
mp-1393,Sn4Au,"Au, Sn",False,
mp-1775,SnAu,"Au, Sn",False,
mp-980109,SnAu3,"Au, Sn",True,
mp-30418,SnAu5,"Au, Sn",False,
mp-1187088,SnHg3,"Hg, Sn",True,
mp-1187553,Tl3Sn,"Sn, Tl",True,
mp-1216560,Tl4Sn,"Sn, Tl",True,
mp-1219045,Sn3Pb,"Pb, Sn",True,
mp-1187118,SnPb3,"Pb, Sn",True,
mp-1039344,Sn3Bi,"Bi, Sn",True,
mp-1039106,SnBi,"Bi, Sn",True,
mp-570686,SnBi,"Bi, Sn",True,
mp-1038778,Sn3Bi,"Bi, Sn",True,
mp-1187024,Sn3Bi,"Bi, Sn",True,
mp-1218947,SnBi,"Bi, Sn",True,
mp-1218964,SnBi,"Bi, Sn",True,
mp-1039347,SnBi3,"Bi, Sn",True,
mp-978882,SnBi3,"Bi, Sn",True,
mp-13548,Cs2Pt,"Cs, Pt",False,
mp-2667,CsAu,"Au, Cs",False,
mp-1080797,CsHg,"Cs, Hg",False,
mp-574379,CsHg2,"Cs, Hg",False,
mp-1185577,CsHg3,"Cs, Hg",True,
mp-542239,Cs5Hg19,"Cs, Hg",False,
mp-11027,Cs3Hg20,"Cs, Hg",False,
mp-568335,Cs2Hg27,"Cs, Hg",False,
mp-1183989,CsPb3,"Cs, Pb",True,
mp-574070,Cs4Pb9,"Cs, Pb",False,
mp-23163,CsBi2,"Bi, Cs",False,
mp-1205121,CsBi,"Bi, Cs",False,
mp-574498,Cs3Bi2,"Bi, Cs",False,
mp-635413,Cs3Bi,"Bi, Cs",False,
mp-31498,BaPt,"Ba, Pt",False,
mp-747,BaPt2,"Ba, Pt",False,
mp-811,BaPt5,"Ba, Pt",False,
mp-570775,BaAu,"Au, Ba",False,
mp-30363,BaAu2,"Au, Ba",False,
mp-1104164,Ba3Au2,"Au, Ba",False,
mp-30364,BaAu5,"Au, Ba",False,
mp-2197,BaHg,"Ba, Hg",False,
mp-8094,Ba2Hg,"Ba, Hg",False,
mp-11267,BaHg2,"Ba, Hg",True,
mp-867770,BaHg3,"Ba, Hg",True,
mp-1193593,BaHg6,"Ba, Hg",False,
mp-1600,BaHg11,"Ba, Hg",False,
mp-1228441,Ba7Hg31,"Ba, Hg",True,
mp-1201907,Ba20Hg103,"Ba, Hg",False,
mp-30434,BaTl2,"Ba, Tl",False,
mp-984725,BaTl3,"Ba, Tl",True,
mp-1091391,BaTl4,"Ba, Tl",False,
mp-21246,Ba2Pb,"Ba, Pb",False,
mp-20136,BaPb,"Ba, Pb",False,
mp-622106,Ba5Pb3,"Ba, Pb",False,
mp-21446,BaPb3,"Ba, Pb",False,
mp-1183391,BaPb3,"Ba, Pb",True,
mp-630923,Ba3Pb5,"Ba, Pb",False,
mp-567872,Ba2Bi,"Ba, Bi",False,
mp-569529,Ba2Bi3,"Ba, Bi",False,
mp-23201,BaBi3,"Ba, Bi",False,
mp-29621,Ba5Bi3,"Ba, Bi",False,
mp-30892,Ba4Bi3,"Ba, Bi",False,
mp-1228008,BaBi5,"Ba, Bi",True,
mp-542293,Ba11Bi10,"Ba, Bi",False,
mp-1189101,La3Os,"La, Os",False,
mp-1768,LaOs2,"La, Os",False,
mp-1102043,LaOs2,"La, Os",False,
mp-1188506,La3Ir,"Ir, La",False,
mp-1463,LaIr2,"Ir, La",False,
mp-1104396,La5Ir2,"Ir, La",False,
mp-1104303,La3Ir2,"Ir, La",False,
mp-1105837,La7Ir3,"Ir, La",False,
mp-1199235,La5Ir3,"Ir, La",False,
mp-1102848,LaIr3,"Ir, La",False,
mp-1384,LaIr5,"Ir, La",False,
mp-1190236,La2Ir7,"Ir, La",False,
mp-1195853,La2Ir7,"Ir, La",False,
mp-1002104,LaPt,"La, Pt",False,
mp-912,LaPt2,"La, Pt",False,
mp-1104753,La3Pt2,"La, Pt",False,
mp-1189501,La7Pt3,"La, Pt",False,
mp-1104856,La3Pt4,"La, Pt",False,
mp-1832,LaPt5,"La, Pt",False,
mp-1025399,LaAu,"Au, La",False,
mp-1002136,LaAu,"Au, La",False,
mp-1103395,La2Au,"Au, La",False,
mp-1072087,LaAu2,"Au, La",False,
mp-864901,LaAu3,"Au, La",True,
mp-976113,LaAu3,"Au, La",True,
mp-1223670,La14Au51,"Au, La",True,
mp-1185127,La3Hg,"Hg, La",True,
mp-1185066,La3Hg,"Hg, La",True,
mp-734,LaHg,"Hg, La",False,
mp-11463,LaHg2,"Hg, La",False,
mp-1062935,LaHg2,"Hg, La",False,
mp-862332,LaHg3,"Hg, La",False,
mp-1204948,La11Hg45,"Hg, La",False,
mp-1205088,La13Hg58,"Hg, La",False,
mp-1185103,La3Tl,"La, Tl",True,
mp-371,La3Tl,"La, Tl",False,
mp-11488,LaTl,"La, Tl",False,
mp-1189767,La5Tl3,"La, Tl",False,
mp-2001,LaTl3,"La, Tl",False,
mp-1106000,La3Tl5,"La, Tl",False,
mp-867883,La3Pb,"La, Pb",True,
mp-1105896,La5Pb3,"La, Pb",False,
mp-571336,La4Pb3,"La, Pb",False,
mp-21432,LaPb3,"La, Pb",False,
mp-21691,La5Pb4,"La, Pb",False,
mp-1077063,La2Bi,"Bi, La",False,
mp-22926,LaBi,"Bi, La",False,
mp-867248,LaBi3,"Bi, La",True,
mp-23187,La4Bi3,"Bi, La",False,
mp-1105962,La5Bi3,"Bi, La",False,
mp-1400,HfW2,"Hf, W",False,
mp-1689,HfRe2,"Hf, Re",False,
mp-567490,Hf5Re24,"Hf, Re",False,
mp-1203605,Hf21Re25,"Hf, Re",False,
mp-1191415,Hf2Os,"Hf, Os",False,
mp-11452,HfOs,"Hf, Os",False,
mp-568048,Hf54Os17,"Hf, Os",False,
mp-1007786,HfIr,"Hf, Ir",True,
mp-1018055,HfIr,"Hf, Ir",True,
mp-1002122,HfIr,"Hf, Ir",True,
mp-1206659,HfIr,"Hf, Ir",True,
mp-1212499,Hf5Ir3,"Hf, Ir",True,
mp-1189573,Hf5Ir3,"Hf, Ir",False,
mp-2126,HfIr3,"Hf, Ir",False,
mp-1007691,HfPt,"Hf, Pt",False,
mp-1070103,Hf2Pt3,"Hf, Pt",False,
mp-11456,HfPt3,"Hf, Pt",False,
mp-1018054,HfPt3,"Hf, Pt",True,
mp-1224475,HfPt4,"Hf, Pt",True,
mp-1007755,HfAu,"Au, Hf",False,
mp-30383,Hf2Au,"Au, Hf",False,
mp-1018153,HfAu2,"Au, Hf",False,
mp-1079296,HfAu3,"Au, Hf",False,
mp-1224390,HfAu9,"Au, Hf",True,
mp-1212463,Hf7Au10,"Au, Hf",True,
mp-1018154,Hf2Hg,"Hf, Hg",False,
mp-1184632,Hf3Hg,"Hf, Hg",True,
mp-1009238,Hf2Tl,"Hf, Tl",True,
mp-976106,Hf3Tl,"Hf, Tl",True,
mp-1184772,Hf3Pb,"Hf, Pb",True,
mp-1006132,Hf3Pb,"Hf, Pb",True,
mp-1018715,Hf5Pb,"Hf, Pb",True,
mp-1184703,Hf3Pb,"Hf, Pb",True,
mp-1192314,HfBi2,"Bi, Hf",False,
mp-1212407,HfBi,"Bi, Hf",True,
mp-1072744,Hf2Bi,"Bi, Hf",True,
mp-1184713,Hf3Bi,"Bi, Hf",True,
mp-976419,Hf3Bi,"Bi, Hf",True,
mp-1217811,TaW,"Ta, W",True,
mp-979289,TaW3,"Ta, W",True,
mp-1187206,Ta3W,"Ta, W",True,
mp-1187203,Ta3Re,"Re, Ta",True,
mp-1217894,TaRe,"Re, Ta",True,
mp-1187197,Ta3Os,"Os, Ta",True,
mp-1218177,Ta3Os2,"Os, Ta",True,
mp-1187248,TaOs3,"Os, Ta",True,
mp-1187243,TaOs3,"Os, Ta",True,
mp-1187196,Ta3Ir,"Ir, Ta",True,
mp-571499,TaIr,"Ir, Ta",False,
mp-1187241,TaIr3,"Ir, Ta",True,
mp-265,TaIr3,"Ir, Ta",False,
mp-1187219,Ta3Pt,"Pt, Ta",True,
mp-1187204,Ta3Pt,"Pt, Ta",True,
mp-30849,TaPt2,"Pt, Ta",False,
mp-30850,TaPt3,"Pt, Ta",False,
mp-567638,TaPt3,"Pt, Ta",False,
mp-1194495,Ta2Au,"Au, Ta",False,
mp-1217961,TaAu,"Au, Ta",True,
mp-569249,Ta3Au,"Au, Ta",False,
mp-1219490,ReW2,"Re, W",True,
mp-1219491,ReW3,"Re, W",True,
mp-1219494,ReW4,"Re, W",True,
mp-1206445,ReW3,"Re, W",True,
mp-1192771,OsW2,"Os, W",False,
mp-1186374,Os3W,"Os, W",True,
mp-30744,IrW,"Ir, W",False,
mp-30745,Ir3W,"Ir, W",False,
mp-1018129,Pt2W,"Pt, W",False,
mp-862798,Pt3W,"Pt, W",True,
mp-1219509,ReOs,"Os, Re",True,
mp-867264,Re3Os,"Os, Re",True,
mp-867141,ReOs3,"Os, Re",True,
mp-1219533,ReIr,"Ir, Re",True,
mp-867792,ReIr3,"Ir, Re",True,
mp-1219535,ReIr3,"Ir, Re",True,
mp-1186902,Re3Ir,"Ir, Re",True,
mp-974430,Re3Ir,"Ir, Re",True,
mp-862589,Re3Pt,"Pt, Re",True,
mp-1223655,IrOs,"Ir, Os",True,
mp-1223677,Ir4Os,"Ir, Os",True,
mp-1184761,Ir3Os,"Ir, Os",True,
mp-1220039,OsPt4,"Os, Pt",True,
mp-1220038,OsPt3,"Os, Pt",True,
mp-1223665,IrPt,"Ir, Pt",True,
mp-1184759,IrPt3,"Ir, Pt",True,
mp-1101783,Bi2Ir,"Bi, Ir",False,
mp-1194918,Bi4Ir,"Bi, Ir",False,
mp-1186779,PtAu,"Au, Pt",True,
mp-1219709,PtAu,"Au, Pt",True,
mp-1066522,HgPt3,"Hg, Pt",False,
mp-11470,Hg2Pt,"Hg, Pt",False,
mp-936,Hg4Pt,"Hg, Pt",False,
mp-1101251,Tl2Pt,"Pt, Tl",True,
mp-571160,Tl2Pt,"Pt, Tl",False,
mp-30853,Tl2Pt3,"Pt, Tl",False,
mp-21318,PtPb2,"Pb, Pt",False,
mp-21296,PtPb4,"Pb, Pt",False,
mp-1066274,PtPb,"Pb, Pt",False,
mp-20828,Pt3Pb,"Pb, Pt",False,
mp-1066078,BiPt,"Bi, Pt",False,
mp-1092293,Bi2Pt,"Bi, Pt",True,
mp-568531,Bi2Pt,"Bi, Pt",False,
mp-22864,Bi2Pt,"Bi, Pt",False,
mp-1078313,Bi2Pt,"Bi, Pt",False,
mp-569581,Bi2Pt,"Bi, Pt",True,
mp-1184705,HgAu3,"Au, Hg",True,
mp-1223936,HgAu3,"Au, Hg",True,
mp-1223945,HgAu4,"Au, Hg",True,
mp-1812,Hg5Au6,"Au, Hg",False,
mp-1080569,Tl3Au,"Au, Tl",True,
mp-30571,Tl2Au,"Au, Tl",False,
mp-755435,Tl2Au,"Au, Tl",True,
mp-1187532,Tl3Au,"Au, Tl",True,
mp-978969,TlAu3,"Au, Tl",True,
mp-22795,Pb2Au,"Au, Pb",False,
mp-30412,Pb3Au,"Au, Pb",False,
mp-1190478,PbAu2,"Au, Pb",False,
mp-19871,PbAu2,"Au, Pb",False,
mp-982246,PbAu3,"Au, Pb",True,
mp-570113,BiAu2,"Au, Bi",False,
mp-972185,Tl3Hg,"Hg, Tl",True,
mp-1216519,TlHg,"Hg, Tl",True,
mp-11473,TlHg,"Hg, Tl",False,
mp-11474,TlHg3,"Hg, Tl",False,
mp-1224108,HgPb4,"Hg, Pb",True,
mp-1223969,HgPb2,"Hg, Pb",True,
mp-1223984,HgPb3,"Hg, Pb",True,
mp-1184700,Hg3Pb,"Hg, Pb",True,
mp-1184679,HgBi3,"Bi, Hg",True,
mp-981390,HgBi3,"Bi, Hg",True,
mp-1216530,TlPb,"Pb, Tl",True,
mp-983235,Tl3Pb,"Pb, Tl",True,
mp-30469,TlBi2,"Bi, Tl",False,
mp-1187484,TlBi3,"Bi, Tl",True,
mp-1006059,Tl3Bi,"Bi, Tl",True,
mp-1216545,Tl3Bi,"Bi, Tl",True,
mp-1187502,Tl3Bi,"Bi, Tl",True,
mp-1216575,Tl4Bi,"Bi, Tl",True,
mp-1183465,Bi3Pb,"Bi, Pb",True,
mp-1227326,BiPb,"Bi, Pb",True,
mp-1227459,BiPb4,"Bi, Pb",True,
