material_id,formula,elements,num_elements,energy_above_hull,crystal_system,spacegroup_number,spacegroup_symbol,band_gap,theoretical,is_metal,electronegativity_difference,atomic_concentrations
mp-30674,Ti5Ga3,"Ga, Ti",2,0.017191530000000732,Hexagonal,193,P6_3/mcm,0.0,False,True,0.1307,Ti: 0.6250; Ga: 0.3750
mp-2044,Zr5Al3,"Al, Zr",2,0.05857804675000011,Hexagonal,193,P6_3/mcm,0.0,False,True,0.1356,Zr: 0.6250; Al: 0.3750
mp-510209,Sc5Pb3,"Pb, Sc",2,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True,0.4696,Sc: 0.6250; Pb: 0.3750
mp-17332,Sc5Ga3,"Ga, Sc",2,0.016303211562499698,Hexagonal,193,P6_3/mcm,0.0,False,True,0.2179,Sc: 0.6250; Ga: 0.3750
mp-1188336,Zr5Ga4,"Ga, Zr",2,0.04662204388888824,Hexagonal,193,P6_3/mcm,0.0,False,True,0.2385,Zr: 0.5556; Ga: 0.4444
mp-1189119,Y5Ir3,"Ir, Y",2,0.04033945156250063,Hexagonal,193,P6_3/mcm,0.0,False,True,0.4744,Y: 0.6250; Ir: 0.3750
mp-543001,Zr5Sn4,"Sn, Zr",2,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True,0.3130,Zr: 0.5556; Sn: 0.4444
mp-17695,Sc5Sn3,"Sc, Sn",2,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True,0.2905,Sc: 0.6250; Sn: 0.3750
mp-29621,Ba5Bi3,"Ba, Bi",2,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True,0.5471,Ba: 0.6250; Bi: 0.3750
mp-1178745,Y5Pt3,"Pt, Y",2,0.03918396125000356,Hexagonal,193,P6_3/mcm,0.0,False,True,0.5132,Y: 0.6250; Pt: 0.3750
mp-1188434,Y5Tl3,"Tl, Y",2,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True,0.1936,Y: 0.6250; Tl: 0.3750
mp-1182146,Ca5Pb3,"Ca, Pb",2,0.021904420624998533,Hexagonal,193,P6_3/mcm,0.0,False,True,0.6439,Ca: 0.6250; Pb: 0.3750
mp-510522,Zr5Sn3,"Sn, Zr",2,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True,0.3050,Zr: 0.6250; Sn: 0.3750
mp-1105552,Nb5Ga3,"Ga, Nb",2,0.09599821468750136,Hexagonal,193,P6_3/mcm,0.0,False,True,0.1017,Nb: 0.6250; Ga: 0.3750
mp-30668,Ta5Ga3,"Ga, Ta",2,0.09482109343749556,Hexagonal,193,P6_3/mcm,0.0,False,True,0.1501,Ta: 0.6250; Ga: 0.3750
mp-22337,Hf5Ga3,"Ga, Hf",2,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True,0.2469,Hf: 0.6250; Ga: 0.3750
mp-2361,Hf5Al3,"Al, Hf",2,0.05034572312500174,Hexagonal,193,P6_3/mcm,0.0,False,True,0.1501,Hf: 0.6250; Al: 0.3750
mp-570774,Zr5Al4,"Al, Zr",2,0.06264073966666217,Hexagonal,193,P6_3/mcm,0.0,False,True,0.1391,Zr: 0.5556; Al: 0.4444
mp-11224,Sr8Al7,"Al, Sr",2,0.008683811691359011,Cubic,198,P2_13,0.0,False,True,0.3293,Sr: 0.5333; Al: 0.4667
mp-21328,HfSn,"Hf, Sn",2,0.09345728124999653,Cubic,198,P2_13,0.0,False,True,0.3300,Hf: 0.5000; Sn: 0.5000
mp-317,SnRh,"Rh, Sn",2,0.0,Cubic,198,P2_13,0.0,False,True,0.1600,Sn: 0.5000; Rh: 0.5000
mp-8675,HgPd,"Hg, Pd",2,0.07248746749999979,Cubic,198,P2_13,0.0,False,True,0.1000,Hg: 0.5000; Pd: 0.5000
mp-7189,AlPd,"Al, Pd",2,0.0,Cubic,198,P2_13,0.0,False,True,0.2950,Al: 0.5000; Pd: 0.5000
mp-1490,AlAu4,"Al, Au",2,0.0,Cubic,198,P2_13,0.0,False,True,0.3720,Al: 0.2000; Au: 0.8000
mp-30365,BeAu,"Au, Be",2,0.0,Cubic,198,P2_13,0.0,False,True,0.4850,Be: 0.5000; Au: 0.5000
mp-30429,Ba8Ga7,"Ba, Ga",2,0.0,Cubic,198,P2_13,0.0,False,True,0.4590,Ba: 0.5333; Ga: 0.4667
mp-27233,SrAl,"Al, Sr",2,0.029386351736112815,Cubic,198,P2_13,0.0,False,True,0.3300,Sr: 0.5000; Al: 0.5000
mp-10904,AlPt,"Al, Pt",2,0.0,Cubic,198,P2_13,0.0,False,True,0.3350,Al: 0.5000; Pt: 0.5000
mp-1204001,Sr3Al2,"Al, Sr",2,0.09768517375925967,Cubic,198,P2_13,0.0,False,True,0.3233,Sr: 0.6000; Al: 0.4000
mp-30667,Sr8Ga7,"Ga, Sr",2,0.0,Cubic,198,P2_13,0.0,False,True,0.4290,Sr: 0.5333; Ga: 0.4667
mp-1025551,GaPt,"Ga, Pt",2,0.0,Cubic,198,P2_13,0.0,False,True,0.2350,Ga: 0.5000; Pt: 0.5000
mp-1182885,AlCu4,"Al, Cu",2,0.03510869149999962,Cubic,198,P2_13,0.0,False,True,0.1160,Al: 0.2000; Cu: 0.8000
mp-1078526,GaPd,"Ga, Pd",2,0.0,Cubic,198,P2_13,0.0,False,True,0.1950,Ga: 0.5000; Pd: 0.5000
mp-12651,MgPt,"Mg, Pt",2,0.0,Cubic,198,P2_13,0.0,False,True,0.4850,Mg: 0.5000; Pt: 0.5000
mp-1199262,SrGa,"Ga, Sr",2,0.025159351267360464,Cubic,198,P2_13,0.0,False,True,0.4300,Sr: 0.5000; Ga: 0.5000
mp-2744,LiPd,"Li, Pd",2,0.0,Hexagonal,187,P-6m2,0.0,False,True,0.6100,Li: 0.5000; Pd: 0.5000
mp-600561,LiRh,"Li, Rh",2,0.0,Hexagonal,187,P-6m2,0.0,False,True,0.6500,Li: 0.5000; Rh: 0.5000
mp-279,LiIr,"Ir, Li",2,0.0,Hexagonal,187,P-6m2,0.0,False,True,0.6100,Li: 0.5000; Ir: 0.5000
mp-11807,LiPt,"Li, Pt",2,0.0,Hexagonal,187,P-6m2,0.0,False,True,0.6500,Li: 0.5000; Pt: 0.5000
mp-31430,Na2In,"In, Na",2,0.0,Orthorhombic,20,C222_1,0.0,False,True,0.4007,Na: 0.6667; In: 0.3333
mp-30795,Na2Tl,"Na, Tl",2,0.0,Orthorhombic,20,C222_1,0.0,False,True,0.3253,Na: 0.6667; Tl: 0.3333
mp-30526,Mn4Al19,"Al, Mn",2,0.013860424314382058,Cubic,200,Pm-3,0.0,False,True,0.0227,Mn: 0.1739; Al: 0.8261
mp-30702,Sc29Fe6,"Fe, Sc",2,0.028910899571428672,Cubic,200,Pm-3,0.0,False,True,0.1771,Sc: 0.8286; Fe: 0.1714
mp-30863,Sc57Rh13,"Rh, Sc",2,0.0,Cubic,200,Pm-3,0.0,False,True,0.3578,Sc: 0.8143; Rh: 0.1857
mp-1203422,Na2Cd11,"Cd, Na",2,0.0038802751676538794,Cubic,200,Pm-3,0.0,False,True,0.2742,Na: 0.1538; Cd: 0.8462
mp-30784,Mg2Zn11,"Mg, Zn",2,0.0,Cubic,200,Pm-3,0.0,False,True,0.1227,Mg: 0.1538; Zn: 0.8462
mp-550,Al12Mo,"Al, Mo",2,0.014142691923076711,Cubic,204,Im-3,0.0,False,True,0.1466,Al: 0.9231; Mo: 0.0769
mp-1199166,Be17Os3,"Be, Os",2,0.0,Cubic,204,Im-3,0.0,False,True,0.2250,Be: 0.8500; Os: 0.1500
mp-1648,Al12Re,"Al, Re",2,0.0,Cubic,204,Im-3,0.0,False,True,0.0773,Al: 0.9231; Re: 0.0769
mp-569900,Sc3Zn17,"Sc, Zn",2,0.003441102562500742,Cubic,204,Im-3,0.0,False,True,0.1036,Sc: 0.1500; Zn: 0.8500
mp-1104165,MnAl12,"Al, Mn",2,0.0,Cubic,204,Im-3,0.0,False,True,0.0160,Mn: 0.0769; Al: 0.9231
mp-30443,Be17Ru3,"Be, Ru",2,0.0,Cubic,204,Im-3,0.0,False,True,0.2250,Be: 0.8500; Ru: 0.1500
mp-568335,Cs2Hg27,"Cs, Hg",2,0.0,Cubic,204,Im-3,0.0,False,True,0.3066,Cs: 0.0690; Hg: 0.9310
mp-16719,Al12Tc,"Al, Tc",2,0.0,Cubic,204,Im-3,0.0,False,True,0.0773,Al: 0.9231; Tc: 0.0769
mp-11227,Al12W,"Al, W",2,0.01520368538461625,Cubic,204,Im-3,0.0,False,True,0.1999,Al: 0.9231; W: 0.0769
mp-22864,Bi2Pt,"Bi, Pt",2,0.008360557083335607,Cubic,205,Pa-3,0.0,False,True,0.1226,Bi: 0.6667; Pt: 0.3333
mp-1180309,Mn2Al3,"Al, Mn",2,0.028598418500000555,Cubic,213,P4_132,0.0,False,True,0.0294,Mn: 0.4000; Al: 0.6000
mp-639789,Fe2Re3,"Fe, Re",2,0.0,Cubic,213,P4_132,0.0,False,True,0.0343,Fe: 0.4000; Re: 0.6000
mp-625,Mg3Ru2,"Mg, Ru",2,0.0,Cubic,213,P4_132,0.0,False,True,0.4360,Mg: 0.6000; Ru: 0.4000
mp-1189774,V3Ga2,"Ga, V",2,0.09108865966666535,Cubic,213,P4_132,0.0,False,True,0.0882,V: 0.6000; Ga: 0.4000
mp-1205133,Ti8In5,"In, Ti",2,0.03034354326923072,Cubic,215,P-43m,0.0,False,True,0.1168,Ti: 0.6154; In: 0.3846
mp-12541,Ca4Hg9,"Ca, Hg",2,0.03249809865384634,Cubic,215,P-43m,0.0,False,True,0.4615,Ca: 0.3077; Hg: 0.6923
mp-1197621,Ga4Cu9,"Cu, Ga",2,0.0,Cubic,215,P-43m,0.0,False,True,0.0415,Ga: 0.3077; Cu: 0.6923
mp-504760,Li10Pb3,"Li, Pb",2,0.09865894050000223,Cubic,215,P-43m,0.0,False,True,0.5688,Li: 0.7692; Pb: 0.2308
mp-21975,In4Ag9,"Ag, In",2,0.0,Cubic,215,P-43m,0.0,False,True,0.0692,In: 0.3077; Ag: 0.6923
mp-683917,In4Cu9,"Cu, In",2,0.023329456813186766,Cubic,215,P-43m,0.0,False,True,0.0554,In: 0.3077; Cu: 0.6923
mp-680545,In4Au9,"Au, In",2,0.019376369999996257,Cubic,215,P-43m,0.0,False,True,0.3508,In: 0.3077; Au: 0.6923
mp-593,Al4Cu9,"Al, Cu",2,0.0,Cubic,215,P-43m,0.0,False,True,0.1338,Al: 0.3077; Cu: 0.6923
mp-30923,Ga5Rh3,"Ga, Rh",2,0.0035614795535732213,Triclinic,2,P-1,0.0,False,True,0.2275,Ga: 0.6250; Rh: 0.3750
mp-640189,TiNi,"Ni, Ti",2,0.01896827916666677,Triclinic,2,P-1,0.0,False,True,0.1850,Ti: 0.5000; Ni: 0.5000
mp-27166,Hf3Ni7,"Hf, Ni",2,0.0323682494000046,Triclinic,2,P-1,0.0,False,True,0.2795,Hf: 0.3000; Ni: 0.7000
mp-21985,In3Cu7,"Cu, In",2,0.0007918041071448556,Triclinic,2,P-1,0.0,False,True,0.0550,In: 0.3000; Cu: 0.7000
mp-1190736,Ca8Al3,"Al, Ca",2,0.0,Triclinic,2,P-1,0.0,False,True,0.2717,Ca: 0.7273; Al: 0.2727
mp-11462,KHg,"Hg, K",2,0.0,Triclinic,2,P-1,0.0,False,True,0.5900,K: 0.5000; Hg: 0.5000
mp-1080797,CsHg,"Cs, Hg",2,0.0,Triclinic,2,P-1,0.0,False,True,0.6050,Cs: 0.5000; Hg: 0.5000
mp-2856,Mn4Al11,"Al, Mn",2,0.0,Triclinic,2,P-1,0.0,False,True,0.0265,Mn: 0.2667; Al: 0.7333
mp-30260,Zr8Ni21,"Ni, Zr",2,0.023987554051720927,Triclinic,2,P-1,0.0,False,True,0.2592,Zr: 0.2759; Ni: 0.7241
mp-1203833,Ga31Mo6,"Ga, Mo",2,0.0,Triclinic,2,P-1,0.0,False,True,0.1290,Ga: 0.8378; Mo: 0.1622
mp-1196402,Mn6Ga29,"Ga, Mn",2,0.007107346642856172,Triclinic,2,P-1,0.0,False,True,0.0980,Mn: 0.1714; Ga: 0.8286
mp-27165,Hf8Ni21,"Hf, Ni",2,0.04098809458620778,Triclinic,2,P-1,0.0,False,True,0.2726,Hf: 0.2759; Ni: 0.7241
mp-1191538,Ca8In3,"Ca, In",2,0.0,Triclinic,2,P-1,0.0,False,True,0.3474,Ca: 0.7273; In: 0.2727
mp-13364,CaZn2,"Ca, Zn",2,0.025244847500000445,Hexagonal,194,P6_3/mmc,0.0,False,True,0.3064,Ca: 0.3333; Zn: 0.6667
mp-11275,Be2Re,"Be, Re",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1556,Be: 0.6667; Re: 0.3333
mp-1095443,ScFe2,"Fe, Sc",2,0.018883651666667944,Hexagonal,194,P6_3/mmc,0.0,False,True,0.2216,Sc: 0.3333; Fe: 0.6667
mp-1190880,HfMn2,"Hf, Mn",2,0.014135472916663616,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1179,Hf: 0.3333; Mn: 0.6667
mp-1192084,HfZn2,"Hf, Zn",2,0.0014859958333310885,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1650,Hf: 0.3333; Zn: 0.6667
mp-11820,BaNa2,"Ba, Na",2,0.0096082950957872,Hexagonal,194,P6_3/mmc,0.0,False,True,0.0189,Ba: 0.3333; Na: 0.6667
mp-568315,CdCu2,"Cd, Cu",2,0.009884054999998781,Hexagonal,194,P6_3/mmc,0.0,False,True,0.0990,Cd: 0.3333; Cu: 0.6667
mp-30778,Mg5Rh2,"Mg, Rh",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.4382,Mg: 0.7143; Rh: 0.2857
mp-27838,Na3Bi,"Bi, Na",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.4720,Na: 0.7500; Bi: 0.2500
mp-1008488,BiPd,"Bi, Pd",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.0900,Bi: 0.5000; Pd: 0.5000
mp-569446,NiPb,"Ni, Pb",2,0.0873680799999974,Hexagonal,194,P6_3/mmc,0.0,False,True,0.2100,Ni: 0.5000; Pb: 0.5000
mp-20760,La2In,"In, La",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.3206,La: 0.6667; In: 0.3333
mp-30787,MoRh3,"Mo, Rh",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.0520,Mo: 0.2500; Rh: 0.7500
mp-974030,LaRh3,"La, Rh",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.5110,La: 0.2500; Rh: 0.7500
mp-1064554,BiRh,"Bi, Rh",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1300,Bi: 0.5000; Rh: 0.5000
mp-11456,HfPt3,"Hf, Pt",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.4244,Hf: 0.2500; Pt: 0.7500
mp-20033,SnIr,"Ir, Sn",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1200,Sn: 0.5000; Ir: 0.5000
mp-959,LaAl3,"Al, La",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.2208,La: 0.2500; Al: 0.7500
mp-11453,HfPd3,"Hf, Pd",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.3897,Hf: 0.2500; Pd: 0.7500
mp-973904,HfCr2,"Cr, Hf",2,0.0929956537499983,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1697,Hf: 0.3333; Cr: 0.6667
mp-1025402,SrCu,"Cu, Sr",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.4750,Sr: 0.5000; Cu: 0.5000
mp-1679,La2Ni7,"La, Ni",2,0.00021988277776507914,Hexagonal,194,P6_3/mmc,0.0,False,True,0.3367,La: 0.2222; Ni: 0.7778
mp-1200992,Y2Zn17,"Y, Zn",2,0.0035459178947370162,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1320,Y: 0.1053; Zn: 0.8947
mp-570608,ZrCr2,"Cr, Zr",2,0.00449436791666713,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1556,Zr: 0.3333; Cr: 0.6667
mp-570718,Y2Co17,"Co, Y",2,0.0019175944736833372,Hexagonal,194,P6_3/mmc,0.0,False,True,0.2025,Y: 0.1053; Co: 0.8947
mp-30438,Be2Cr,"Be, Cr",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.0424,Be: 0.6667; Cr: 0.3333
mp-30877,SrTl2,"Sr, Tl",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.3158,Sr: 0.3333; Tl: 0.6667
mp-210,BaLi4,"Ba, Li",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.0360,Ba: 0.2000; Li: 0.8000
mp-2454,TiFe2,"Fe, Ti",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1367,Ti: 0.3333; Fe: 0.6667
mp-20883,Fe3Sn,"Fe, Sn",2,0.03582342999999888,Hexagonal,194,P6_3/mmc,0.0,False,True,0.0563,Fe: 0.7500; Sn: 0.2500
mp-568375,La2Rh7,"La, Rh",2,0.013929699166667753,Hexagonal,194,P6_3/mmc,0.0,False,True,0.4906,La: 0.2222; Rh: 0.7778
mp-1079298,NaTl,"Na, Tl",2,0.05368205749999788,Hexagonal,194,P6_3/mmc,0.0,False,True,0.3450,Na: 0.5000; Tl: 0.5000
mp-1105911,TiPd3,"Pd, Ti",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.2858,Ti: 0.2500; Pd: 0.7500
mp-1095669,HfTc2,"Hf, Tc",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.2828,Hf: 0.3333; Tc: 0.6667
mp-1079544,KTl,"K, Tl",2,0.05023011152777901,Hexagonal,194,P6_3/mmc,0.0,False,True,0.4000,K: 0.5000; Tl: 0.5000
mp-568901,NbFe2,"Fe, Nb",2,0.0921985224999986,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1084,Nb: 0.3333; Fe: 0.6667
mp-1190697,ScFe2,"Fe, Sc",2,0.008439620000000758,Hexagonal,194,P6_3/mmc,0.0,False,True,0.2216,Sc: 0.3333; Fe: 0.6667
mp-1198059,Hf2Be17,"Be, Hf",2,0.0010128772807016517,Hexagonal,194,P6_3/mmc,0.0,False,True,0.0829,Hf: 0.1053; Be: 0.8947
mp-1084828,La3Al,"Al, La",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.2208,La: 0.7500; Al: 0.2500
mp-865527,YAl3,"Al, Y",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1689,Y: 0.2500; Al: 0.7500
mp-30434,BaTl2,"Ba, Tl",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.3441,Ba: 0.3333; Tl: 0.6667
mp-863648,CaHg3,"Ca, Hg",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.4330,Ca: 0.2500; Hg: 0.7500
mp-1066274,PtPb,"Pb, Pt",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.0250,Pt: 0.5000; Pb: 0.5000
mp-1191401,HfFe2,"Fe, Hf",2,0.008608761666669906,Hexagonal,194,P6_3/mmc,0.0,False,True,0.2498,Hf: 0.3333; Fe: 0.6667
mp-1189793,TiPt3,"Pt, Ti",2,0.002387665714280729,Hexagonal,194,P6_3/mmc,0.0,False,True,0.3204,Ti: 0.2500; Pt: 0.7500
mp-1080552,SrHg3,"Hg, Sr",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.4547,Sr: 0.2500; Hg: 0.7500
mp-1103315,Be2Ru,"Be, Ru",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.2970,Be: 0.6667; Ru: 0.3333
mp-1103211,CaPt2,"Ca, Pt",2,0.05739140749999194,Hexagonal,194,P6_3/mmc,0.0,False,True,0.6034,Ca: 0.3333; Pt: 0.6667
mp-1078,CaCd2,"Ca, Cd",2,0.004997881666668036,Hexagonal,194,P6_3/mmc,0.0,False,True,0.3253,Ca: 0.3333; Cd: 0.6667
mp-30853,Tl2Pt3,"Pt, Tl",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.3233,Tl: 0.4000; Pt: 0.6000
mp-1095682,Fe2Mo,"Fe, Mo",2,0.001644767499998423,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1556,Fe: 0.6667; Mo: 0.3333
mp-1689,HfRe2,"Hf, Re",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.2828,Hf: 0.3333; Re: 0.6667
mp-11270,MnBe2,"Be, Mn",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.0094,Mn: 0.3333; Be: 0.6667
mp-731,Mg3Hg,"Hg, Mg",2,0.017357135000001023,Hexagonal,194,P6_3/mmc,0.0,False,True,0.2988,Mg: 0.7500; Hg: 0.2500
mp-30846,Sn3Pt2,"Pt, Sn",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1568,Sn: 0.6000; Pt: 0.4000
mp-866046,Ti3In,"In, Ti",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1039,Ti: 0.7500; In: 0.2500
mp-582360,TaPd3,"Pd, Ta",2,0.06884949800000228,Hexagonal,194,P6_3/mmc,0.0,False,True,0.3031,Ta: 0.2500; Pd: 0.7500
mp-21170,KPb2,"K, Pb",2,0.0025467358113999694,Hexagonal,194,P6_3/mmc,0.0,False,True,0.7118,K: 0.3333; Pb: 0.6667
mp-2406,Mg5Pd2,"Mg, Pd",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.4021,Mg: 0.7143; Pd: 0.2857
mp-1078584,Mn3Ga,"Ga, Mn",2,0.09738024353448083,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1126,Mn: 0.7500; Ga: 0.2500
mp-11883,MgIr2,"Ir, Mg",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.4196,Mg: 0.3333; Ir: 0.6667
mp-12678,TaMn2,"Mn, Ta",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.0236,Ta: 0.3333; Mn: 0.6667
mp-1196175,Y2Ni17,"Ni, Y",2,0.007135290263158289,Hexagonal,194,P6_3/mmc,0.0,False,True,0.2118,Y: 0.1053; Ni: 0.8947
mp-569095,Rb3Bi,"Bi, Rb",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.5196,Rb: 0.7500; Bi: 0.2500
mp-12657,HfAl2,"Al, Hf",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1461,Hf: 0.3333; Al: 0.6667
mp-30722,ScHg3,"Hg, Sc",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.2771,Sc: 0.2500; Hg: 0.7500
mp-30696,Cd5Cu2,"Cd, Cu",2,0.02407703857143062,Hexagonal,194,P6_3/mmc,0.0,False,True,0.0949,Cd: 0.7143; Cu: 0.2857
mp-30671,Ti2Ga,"Ga, Ti",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1273,Ti: 0.6667; Ga: 0.3333
mp-1095650,CsNa2,"Cs, Na",2,0.010571340000000262,Hexagonal,194,P6_3/mmc,0.0,False,True,0.0660,Cs: 0.3333; Na: 0.6667
mp-11449,HfMn2,"Hf, Mn",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1179,Hf: 0.3333; Mn: 0.6667
mp-1078766,GaFe3,"Fe, Ga",2,0.040149133749999066,Hexagonal,194,P6_3/mmc,0.0,False,True,0.0087,Ga: 0.2500; Fe: 0.7500
mp-19856,SnPt,"Pt, Sn",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1600,Sn: 0.5000; Pt: 0.5000
mp-2572,SrMg2,"Mg, Sr",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1697,Sr: 0.3333; Mg: 0.6667
mp-2225,Be2Fe,"Be, Fe",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1226,Be: 0.6667; Fe: 0.3333
mp-1078964,Mg3Au,"Au, Mg",2,0.016496108333333925,Hexagonal,194,P6_3/mmc,0.0,False,True,0.5326,Mg: 0.7500; Au: 0.2500
mp-570430,TaCo2,"Co, Ta",2,0.045713497833332895,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1791,Ta: 0.3333; Co: 0.6667
mp-30882,TiZn2,"Ti, Zn",2,0.003797694999998047,Hexagonal,194,P6_3/mmc,0.0,False,True,0.0519,Ti: 0.3333; Zn: 0.6667
mp-1103373,KSn2,"K, Sn",2,0.07330974700000015,Hexagonal,194,P6_3/mmc,0.0,False,True,0.5374,K: 0.3333; Sn: 0.6667
mp-1079229,Mg3Pd,"Mg, Pd",2,0.02301892583333176,Hexagonal,194,P6_3/mmc,0.0,False,True,0.3854,Mg: 0.7500; Pd: 0.2500
mp-567750,ScRu2,"Ru, Sc",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.3960,Sc: 0.3333; Ru: 0.6667
mp-2631,Ba4Al5,"Al, Ba",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.3578,Ba: 0.4444; Al: 0.5556
mp-11557,ScRe2,"Re, Sc",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.2546,Sc: 0.3333; Re: 0.6667
mp-30335,Al23V4,"Al, V",2,0.02086618962962916,Hexagonal,194,P6_3/mmc,0.0,False,True,0.0071,Al: 0.8519; V: 0.1481
mp-21294,Y2In,"In, Y",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.2640,Y: 0.6667; In: 0.3333
mp-1935,BaMg2,"Ba, Mg",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1980,Ba: 0.3333; Mg: 0.6667
mp-2294,Al3Ir,"Al, Ir",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.2555,Al: 0.7500; Ir: 0.2500
mp-1102030,YTc2,"Tc, Y",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.3206,Y: 0.3333; Tc: 0.6667
mp-1014,ZrMn2,"Mn, Zr",2,0.0023527791666690945,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1037,Zr: 0.3333; Mn: 0.6667
mp-1775,SnAu,"Au, Sn",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.2900,Sn: 0.5000; Au: 0.5000
mp-11499,YMg2,"Mg, Y",2,0.01142841416666629,Hexagonal,194,P6_3/mmc,0.0,False,True,0.0424,Y: 0.3333; Mg: 0.6667
mp-20112,Ni3Sn,"Ni, Sn",2,0.000659422500000062,Hexagonal,194,P6_3/mmc,0.0,False,True,0.0217,Ni: 0.7500; Sn: 0.2500
mp-1066078,BiPt,"Bi, Pt",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1300,Bi: 0.5000; Pt: 0.5000
mp-2675,MgNi2,"Mg, Ni",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.2828,Mg: 0.3333; Ni: 0.6667
mp-2557,Zr2Al,"Al, Zr",2,0.014479690999994688,Hexagonal,194,P6_3/mmc,0.0,False,True,0.1320,Zr: 0.6667; Al: 0.3333
mp-1195853,La2Ir7,"Ir, La",2,0.015095589444449331,Hexagonal,194,P6_3/mmc,0.0,False,True,0.4573,La: 0.2222; Ir: 0.7778
mp-11281,Be2V,"Be, V",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.0283,Be: 0.6667; V: 0.3333
mp-1197416,Sc2Ni7,"Ni, Sc",2,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True,0.2287,Sc: 0.2222; Ni: 0.7778
